	HCC38-2	HCC1806-1	MDA-MD-453-2	MDA-MB-231-1	MCF7-2	ZR-75-2	MCF7-1	ZR-75-1	MDA-MB-231-2	MDA-MD-453-1	HCC38-1	HCC1806-2
GPR153	0.002632965	0.010202584	0.000390168	0.016170349	0.006372045	0.001824263	0.003941091	0.005741437	0.017492081773682694	0.003261313	0.002290951	0.009129058
ACOT7	0.007662008	0.007178327	0.018410318597729028	0.018924188553733227	0.007763846	0.012722202858138723	0.010345524348353202	0.006648463	0.013796352379029545	0.01520953	0.006875716	0.008088018
HES2	0.001876173	1		0.000965251	0.007633588		0.002141328	1	0.006024096			0.003960396
NOL9	0.011328985261731324	0.017034991	0.022205774	0.023753258	0.022241802840969774	0.020367315925054207	0.015763191	0.010300818827801735	0.025284962	0.018900407949399303	0.011425914239213473	0.017326537375140047
ZBTB48	0.022727272727272728		0.005639098	0.004739336	0.016722408026755852	0.006622517	0.002136752	0.008729389	0.018518518518518517	0.002547771	0.00255102	0.006711409
KLHL21	0.033536180780678305	0.042324561	0.027056672760511883	0.045771288	0.064466304	0.056202600216684724	0.03816217	0.042165862766454024	0.052269907	0.073286052	0.040660263	0.041470332
PHF13	0.029439533087288645	0.047640550914427635	0.056937455	0.048001234758450376	0.045821613	0.018221082	0.024042333	0.033612144	0.048221343873517786	0.068785999	0.030050628776743426	0.042071647
THAP3	0.00200267	0.028411537	0.023073754	0.025264395	0.019047619	0.023604622571920333	0.009873834	0.020671140939597314	0.020833333333333332	0.032983508	0.029360363509262497	0.024107701941139637
DNAJC11	0.00476069	0.012536162	0.005826132	0.014731732	0.008197572	0.011141371626640258	0.006407364	0.008534157	0.019022374678412723	0.017722847315338425	0.011215458	0.013172600989940922
RP11-242F24.2	0.032544379	0.049971280873061456	0.058486238532110095	0.050660007	0.044809983	0.042942177	0.023966289175664998	0.038928035116091025	0.056669573	0.055207026	0.040738511	0.037070938215102975
CAMTA1	0.010661164130341329	0.005002501	0.005519835	0.003794202	0.007515407	0.006154499	0.004012346	0.001873478	0.005936445	0.008013828	0.006789756	0.005283495
VAMP3	0.000951022	0.011070111	0.001237624	0.007190796	0.004142012	0.001046572	0.002494802	0.00059988	0.000744602	0.015114578254509995	0.004154549	0.003398471
RP3-467L1.6	0.002645503	0.002531646			0.004645761		0.004519045	0.002849003				
PARK7	0.003581816	0.006016824	0.006287067	0.006147613	0.007434629	0.004481893	0.005754224	0.004320826	0.006747075	0.004741464	0.006650425	0.006847724
ERRFI1	0.043110145708804365	0.031256447	0.053614169459071326	0.053729189398472425	0.054305834	0.040568731	0.036265304	0.029173419773095625	0.049578349	0.055642413309280415	0.038871408	0.039643099
RERE	0.011192869727432895	0.023769100169779286	0.026558032	0.037412412412412416	0.019165727170236752	0.006850879	0.016095037363479593	0.0146	0.026546323334218212	0.025727365593431955	0.008422595	0.027210335082761404
ENO1	0.00568698	0.008044245	0.008391693	0.009341343	0.008404861	0.00954767	0.007453751	0.006410031	0.009838062	0.008286934	0.006611448	0.008119922
GPR157	0.019519336342564354	0.020066238067406976	0.062294633	0.040353182	0.043933974	0.025715357	0.03583926	0.024139958835636577	0.048652494885706665	0.053290106884149736	0.026172715	0.032294876
SLC25A33	0.015716999050332383	0.026366251198465963	0.030337078651685393	0.027952638	0.030314418138544408	0.042572276	0.034359246	0.020239074062361646	0.031555751	0.031951012	0.022070219	0.025676967
CLSTN1	0.00495637	0.00772892	0.008249907	0.011116608939468909	0.011739338763775755	0.010418377642724734	0.006753009	0.005211332	0.011511423550087873	0.007734732	0.004642804	0.008542974
CTNNBIP1	0.007331042	0.003119387	0.012694748990190421	0.010062584	0.010259782966129562	0.007115136	0.004262546	0.00447747	0.012402624026240263	0.014399059653247136	0.0045095	0.004869922
LZIC	0.007155857	0.008003851	0.008383339	0.012143243870368938	0.005649016	0.007131258	0.006637949	0.003731115	0.008971	0.008340419	0.006147821	0.011566005
RP11-807G9.2	0.004065041			0.023004059539918808	0.002638522	0.000997009	0.001650165	0.001261034	0.064903846	1	0.002538071	0.002183406
RBP7	0.005459604	0.006158153			0.000580046	0.002493766	0.001785714				0.004377052	0.007470418
UBE4B	0.00675156	0.010803913228413441	0.013095915937677933	0.018910136898737547	0.008329127	0.008365717	0.003456619	0.005717229	0.013089627	0.010124135124135123	0.004239146	0.010874490258269144
KIF1B	0.011793611793611793	0.022937681359679427	0.006238532	0.028126208763883515	0.021270962047661077	0.00715696	0.007683711	0.00654091	0.03688208	0.008217256	0.012963394730706458	0.022584592466482232
RNU6-37P	0.002605136	0.014001474	0.002303086	0.00308276	0.000882613	0.000730194	0.001973684	0.008064516	0.00593388	0.004841713	0.005109862	0.003793267
RN7SL731P	0.003805899	0.034524777	0.012195121951219513	0.065199674	0.016372796	0.001904762	0.005108557	0.024734982332155476	0.037197231833910036	0.004376368	0.021406727828746176	0.021447721179624665
RP4-736L20.4	0.031710079275198186	0.030498282	0.044261860588391204	0.041641761	0.034387643	0.032125206	0.032041442824251726	0.042402827	0.051154706	0.044109331	0.038598699391650934	0.031125071
PGD	0.008710646	0.009457704	0.011849152751332174	0.015182835554921947	0.011041153389907838	0.009382269	0.01086799	0.007806263	0.011116706046403533	0.013442431326709527	0.006623098	0.007859079
APITD1-CORT	0.001811594	0.003703704	0.003460208	0.002512563	0.003225806	0.0078125		1	0.012867647058823529	1	0.003021148	0.015422077922077922
CENPS	0.007830203	0.010120957788200444	0.012599765020459425	0.013396666477046477	0.006584872	0.010732202959293833	0.006833347	0.005710051	0.012140376634009995	0.007393316	0.007212013	0.011324182478805006
DFFA	0.016252019	0.023483419	0.024794279348880663	0.027950735120490164	0.026230741986895696	0.018763543658381135	0.017903551833670227	0.012528550315732903	0.027757071	0.030207081	0.020505785302983807	0.020869789460111626
PEX14	0.007994883	0.013400335	0.043443918	0.040161893	0.012184508268059183	0.000588582	0.010026385224274407	0.003847798	0.030368098159509204	0.016004925	0.006521739	0.010382868267358857
CASZ1	0.008547009	0.002673797	0.064326739	0.009259259	0.005867014	0.038015586390420075	0.027466937945066123	0.032232704	0.029282576866764276	0.052622758505111444	0.011299435028248588	0.022222222222222223
TARDBP	0.00577414	0.013648692633177823	0.008975785	0.016594062060183632	0.010317995058988281	0.009100477	0.009501565	0.005898868	0.017650186071238704	0.011327666	0.014242919	0.013101611471308278
RP4-635E18.9	0.000856898	0.006048387	0.001092896	0.015099223468507334		0.001996008	1	0.002336449	0.028438030560271648	0.000901713	0.002087683	0.023942537909018357
SRM	0.004509561	0.010471204188481676	0.008914671	0.005811998	0.010033128253667771	0.005239951	0.006501397	0.00437258	0.006902173	0.008421179	0.004115454	0.008679149
EXOSC10	0.010844933635480739	0.015613910574875798	0.011182519280205656	0.039317721884937845	0.022350993377483443	0.004111842	0.003930818	0.000747803	0.027676537585421414	0.009963548	0.021224086870681145	0.015905689
RP4-635E18.6	1	0.003164557	0.014300306435137897	0.004524887	0.002072539		0.002262443		0.029411764705882353	0.00877193	0.003952569	
MTOR	0.006162735	0.006588116	0.005147059	0.023991655076495134	0.015705724323207274	0.003559871	0.008992806	0.006465053	0.015696023	0.013892929880709922	0.014718944296409086	0.009978425
UBIAD1	0.017812098	0.025423728813559324	0.033210332103321034	0.036193204	0.032093897574618314	0.024526740960630688	0.015728231929789963	0.020250127244964736	0.034990615	0.031065089	0.021128451	0.023548711435677622
FBXO2	0.00129387	0.00311174		0.003030303	0.003250271	0.000659522	0.000847458	0.00539643	0.021276596		0.004186047	0.003451408
MAD2L2	0.006409789	0.006273234	0.006231199	0.006154217	0.009879648	0.003129191	0.007289204	0.006751326	0.010031131096506399	0.008131821	0.013140775435857403	0.011487303506650543
AGTRAP	0.002507523	0.011313056379821959	0.003669725	0.013147346480679814	0.004609306	0.002363823	0.00696325	0.007749567	0.012365002347785255	0.010994044892349977	0.005702851	0.006719866
CLCN6	0.034194831	0.029601029601029602	0.018324607	0.038046031	0.017009847806624886	0.04642409	0.016252390057361378	0.042273463	0.066072152	0.039649846	0.022384847	0.03208758
KIAA2013	0.0041056	0.014416105	0.023678471	0.033845943	0.025767512042249432	0.011110417576930279	0.014135679818336645	0.010434946101779894	0.025113008538422903	0.022223992	0.008878554	0.019360630781841602
PLOD1	0.005774922	0.004789782	0.012397858551704706	0.012048192771084338	0.011056511056511056	0.00212453	0.006976399	0.005483371	0.011428571428571429	0.009034306	0.004560123	0.009562466
MFN2	0.003508772		0.00135318	0.001801802		0.001358696	0.005988024	0.003787879		0.001261034	1	
MIIP	0.001	0.006309148	0.005892256	0.013314646110721794	0.002063274	0.007496252	0.002702703	0.002494802	0.031384615384615386	0.001808318	0.001449275	0.015921409
DHRS3	0.006495108	0.024020017	0.004120879	0.024158757549611734	0.019853863753782567	0.007823819	0.011810513	0.006893641	0.015781922525107604	0.001677852	0.008561742	0.016901700539195354
PRDM2	0.066666667	0.031088082901554404	0.057142857	0.058091286307053944	0.022222222222222223	0.005093379	0.00877193	0.016339869281045753	0.036199095	0.035	0.00621118	0.011741682974559686
TMEM51	0.024058102587380843	0.029550251664231208	0.065085854	0.043954789359515925	0.034345047923322686	0.045051195	0.031257344	0.036649399161292597	0.038888889	0.052866347265818604	0.035142965	0.031567517257426514
EFHD2	0.004030042	0.000534331	0.002102607	0.000257003	0.002177858	0.000512033	0.002961083	0.001881215	0.002967359	0.002838221	0.005687878	0.005438128
DNAJC16	0.018221330658642596	0.023865546218487396	0.022142536978933213	0.040833858	0.061675929	0.032830523513753325	0.014022662889518414	0.019314262527896125	0.045809041	0.024771720459271312	0.016373695012046042	0.029043233
DDI2	0.026041236545819912	0.037273423538422265	0.047792586422324035	0.051601213	0.035380892	0.032256447530013284	0.022210608831983277	0.026497858521202993	0.04734951	0.044386646	0.028653886	0.034250574086327014
PLEKHM2	0.005464763	0.011333585190782017	0.011252689	0.012216173150975966	0.008260494	0.008616047	0.006700951	0.002688172	0.014336917562724014	0.017287376	0.009975798	0.018823921
FBLIM1	0.039834881	0.04613629	0.052909470905290946	0.041359152	0.040716737	0.044183292	0.027468256	0.036434338	0.042420814	0.054135605	0.034478096	0.042678993764781764
RP11-169K16.9	0.026747688791939336	0.022406639004149378	0.038461538461538464	0.029236089	0.038836374294716786	0.033842563	0.028679766	0.011292073832790446	0.036615134	0.061944912872400226	0.042837256	0.029275362318840578
SPEN	0.023896753768972517	0.032413394601436316	0.047155963	0.052689029	0.038354234946775374	0.025986036812040984	0.019045368620037806	0.02335629	0.047583092	0.047688824	0.030860952338340734	0.035546853
ZBTB17	0.015942826	0.006224066	0.00777512	0.046162724	0.011320754716981131	0.026582278481012658	0.011417697431018078	0.004065041	0.033444816053511704	0.017469109501491265	0.018464120856063786	0.012753623188405797
EPHA2	0.045490658	0.056496371	0.011538461538461539	0.073947229	0.071934484	0.048262548	0.055239038890265046	0.061973621	0.067532798	0.027551020408163266	0.059320397721787814	0.053241466
ARHGEF19	0.004909577	0.013591976774874637	0.008093525	0.013196814562002276	0.017102938814838604	0.001365587	0.007216103	0.003963339	0.023631350925561245	0.011046566993619656	0.00720327	0.017188755020080323
SZRD1	0.011506398966772337	0.010875518347547141	0.021623727657916526	0.015973413379073757	0.009894163	0.008869705	0.011738673867386739	0.007070261	0.017073041	0.016648119	0.011402011692508806	0.013353717512714112
NECAP2	0.043744532	0.004975124	0.001314924	0.017887087758524316	0.003926702	0.003968254	0.016483516483516484	0.001445087	0.02388535	0.019793459552495698	0.028694404591104734	0.006782216
RNU1-1	0.001655238	0.001184834	0.007326007	0.004938272	0.006052455	0.001076195	0.003742418	0.003450106	0.011157601115760111	0.000580383	0.005274515	0.004672897
NBPF1	0.012710160083661813	0.021445481130761734	0.023647040152356767	0.030306279260927056	0.029915862	0.016374561842764146	0.017818080579087618	0.015636363636363636	0.025040687548182623	0.023119777158774373	0.015203974108083697	0.018306046151862834
CROCCP2	0.045083207	0.034305064782096585	0.006875	0.056231201778475216	0.019994031632348554	0.007474227	0.043745203376822715	0.013328255902513329	0.047619047619047616	0.078719496	0.027836436936072184	0.035028841111693756
EIF1AP1	0.010499004404754722	0.009864365	0.014754459	0.012826293902500126	0.014422913767943801	0.013538345	0.008263842	0.007765519	0.012676292813969106	0.014096467391304348	0.008665431	0.006245353
RP11-108M9.4	0.001682935	0.001424501		0.001453488		0.000764526	1	0.000922509	0.005371531		0.001222494	0.001261034
MFAP2	0.006289308	0.004739336		1					1		0.001736111	0.002282526
SDHB	0.007935758	0.010018009905447996	0.010333301948969024	0.018241092913141348	0.009926629	0.002892562	0.010379662522202487	0.005737928	0.01214868	0.018649169	0.010847975553857907	0.007354799
RCC2	0.007848682	0.016677692	0.010512788753328792	0.045202155	0.018725342	0.015700839910522096	0.014259861255404002	0.011343658	0.034815682	0.018313527592381574	0.013926506852083922	0.015135655076809914
ALDH4A1	0.00513285	1	0.005676767	0.000392773	0.002497918	0.005795484	0.003979795	0.001791427	0.009014423	0.004480687	0.004282995	0.008784773
IFFO2	0.019139886578449904	0.030363793	0.070362473	0.04521916	0.040151646	0.002682164	0.037559580552907534	0.016283925	0.049748159628051146	0.040753045404208196	0.025805985253722713	0.035928144
UBR4	0.008855472	0.00212057	0.011576438542730678	0.012884475659966093	0.002628121	0.003698567	0.008613264	0.0029615	0.015870546	0.015833592052157716	0.007906497	0.012009237875288684
EMC1	0.003971649	0.007979972	0.008668731	0.014226342710997443	0.010032017075773746	0.004238999	0.004428341	0.004428888	0.008583904	0.004128147	0.005990384	0.009501893
MRTO4	0.011911835441247206	0.019700491559654004	0.021626054863704055	0.021267631	0.021517984954161972	0.021665214825638577	0.015516879849024954	0.013222159259559082	0.020335176945149084	0.01955879	0.012693233591309711	0.017950079660116833
AKR7A2	0.004584246	0.006868234	0.010333632658700007	0.011504855612780895	0.005374868	0.013427562	0.006647144	0.005787572	0.008497601	0.008727126	0.005676699	0.006739358
RNU6-1099P	0.001855288					1						
PQLC2	0.023898199875853506	0.028469750889679714	0.0399729	0.030343597	0.025682837342030168	0.025579727468324168	0.028	0.008450704	0.033230558	0.042840602	0.010794896957801767	0.035320088
CAPZB	0.002971834	0.007985071	0.004862633	0.008460731	0.008467199	0.003563706	0.00577288	0.003938239	0.008576	0.006179197	0.004769018	0.005660377
MINOS1	0.004791273	0.006245121	0.008259646	0.007678319	0.006514998	0.008603326	0.010098101721407564	0.005228398	0.006787758	0.009914884	0.009608338	0.009141008
NBL1	0.003347195	0.005879471	0.008890163	0.014047151277013753	0.010950194	0.00396395	0.00686432	0.00363498	0.007337904	0.009570011	0.004710893	0.005192802
TMCO4	0.00238379		0.009370817	0.006010303	0.006369427	0.0002574	0.001503759	0.006254115	0.008092126	0.008836524	0.008085263	0.001597444
OTUD3	0.014645776566757493	0.024471635150166853	0.11392405063291139	0.034353996	0.015761821	0.010385756676557863	0.023765996	0.004716981	0.047158404	0.052703316674238984	0.024215468	0.020579268292682928
CAMK2N1	0.008318832	0.013701166450657287	0.016877935600701714	0.017509309653394443	0.016781913	0.00667404	0.010119974356626064	0.004684052	0.015930176	0.014211957	0.008071693	0.013577870098287568
MUL1	0.011624411263653673	0.043560606060606064	0.046722644	0.044551128	0.041469703	0.025235206	0.036248181	0.028476962457337884	0.055034075	0.050254557	0.023093115403665182	0.030015392508978965
PINK1	0.001231527	0.005043014	0.009458345	0.011817199428312476	0.007982179	0.004203005	0.007937633	0.001198388	0.010709928148583308	0.005766871	0.005431158	0.006654567
DDOST	0.006414102	0.009516129	0.008875071	0.019174821475800054	0.010298742	0.003931306	0.010963430201997446	0.011875172604252969	0.010924369747899159	0.011746280344557557	0.004446209	0.006104084
SH2D5	0.001865672	0.014816675037669513		0.012425531914893618	0.002173913		0.000724113		0.006430868		0.001392758	0.014990328820116054
HP1BP3	0.009726849	0.019093406593406595	0.017101080737444374	0.025992378	0.011212438331589176	0.012312021809867206	0.00719675	0.008697036	0.020436638214051214	0.015244121665348385	0.012066096053257251	0.015071096258436537
EIF4G3	0.005977232	0.014068766024587469	0.010326906957250628	0.021500393864973818	0.007471639	0.002346147	0.004076556	0.003789474	0.019854101	0.010310759	0.008353306	0.013743557707324692
ECE1	0.005968584	0.013442720173964614	0.011809463422366648	0.009868298	0.012313521193464362	0.008558001	0.012399297152140039	0.012237689	0.010647668393782384	0.007684852	0.007368294	0.006217557
USP48	0.007837525	0.013253493013972056	0.018106887632075058	0.021096917776897046	0.012578616352201259	0.011568237771779432	0.00881001	0.008744364	0.024943886841993817	0.014532459797498511	0.010059690278415495	0.013361109115724445
RP11-26H16.1	0.003311258	0.016460905	0.01674277	0.004545455	0.01865285	0.002293578		1	0.001515152	0.004761905	0.00137741	0.005364807
CDC42	0.006749808	0.009331034	0.008762827	0.013726801538204313	0.009276846	0.004746963	0.00816614	0.008283239	0.013220461323185828	0.009664377	0.008416636	0.009502121
EPHB2	0.003562341	0.009230769		0.019701810436634718	0.001760563	1	0.001325381	0.004347826	0.016295137530960763		0.001920615	0.006867233
KDM1A	0.003383314	0.007335528	0.003377428	0.012130698493445509	0.006047198	0.001134154	0.005685448	0.005873552	0.008306941	0.003457977	0.003795708	0.008679323
LUZP1	0.030693730580480298	0.03225685	0.070891396	0.050951877313590695	0.058645533141210376	0.028921765	0.031076948508141168	0.036058421	0.052153651098242125	0.062591831	0.029959219929745224	0.030103768
RP5-1057J7.8	0.035290874	0.017747858017135864	0.046728972	0.040031813	0.036731811	0.044256232852200886	0.028540364229410167	0.031680441	0.05258467	0.0527292	0.025895555	0.012636899747262006
HNRNPR	0.00937551	0.015373495099601285	0.016109007	0.018349639613373242	0.012019597862051413	0.009729899	0.010413526889457155	0.008774576	0.020017149900852137	0.014109997433349347	0.010368894609856594	0.012980818689386216
C1orf213	0.002597403	1			0.00117096		0.001282051	1	0.051470588235294115			0.001494768
TCEA3	0.002213001		0.001347709	0.010467194281337758	0.001703578	0.007294413	0.0015625	0.003987522	0.008957952	0.001180289	0.000475737	
ID3	0.043630999	0.049867059	0.076068959	0.065390154	0.061824922	0.059497505084944176	0.047931192	0.043203899	0.055142351	0.072208131	0.046312282	0.048811798
RPL11	0.006578845	0.007308452	0.006454812	0.008208691	0.006285407	0.00562945	0.005418343	0.005489533	0.008008583	0.006517902	0.00672844	0.008333462
ELOA	0.011948690915480583	0.020681945	0.021222214	0.028162245	0.023735337	0.011617858857417188	0.019344438	0.009351479	0.029749343764475782	0.025810193576451822	0.00705399	0.019121584
PITHD1	0.012335187474248043	0.018089233753637246	0.024381119	0.030290936664405157	0.025279734769995857	0.023314681588062883	0.019257802	0.021298363095238096	0.031905572	0.020089890074186385	0.012941176470588235	0.018401380103507763
LYPLA2	0.004622375	0.010726753	0.002841447	0.009151414	0.003688525	0.001625182	0.004144737	0.003601657	0.008539758	0.010206912	0.005308219	0.008588408
GALE	0.003401361	0.010191348	0.019271720613287906	0.011348611723226092	0.008706693	0.002262443	0.011417950079660117	0.014782973369679177	0.010976003443452061	0.013186813186813187	0.005154639	0.007108118
FUCA1	0.008707301	0.009618688	0.00746587	0.026332654	0.008530943	0.002351558	0.006724718	0.003447242	0.02523487	0.007241331	0.000930233	0.007585726
PNRC2	0.019283747	0.052264808	0.063081696	0.008241758	0.001724138		0.004282655	0.004424779	0.059154929577464786	0.042024833	0.010683760683760684	0.050697084917617236
SRSF10	0.039775653	0.046147695	0.06755706	0.052109982	0.058437146	0.07347603	0.033899625935162096	0.055913684	0.046322394058969145	0.079637141	0.0403387	0.045163306766682294
NIPAL3	0.004351346	0.016312849162011173	0.022502364	0.016024818	0.006544953	0.007074545	0.002872188	0.007036168	0.013316678191430037	0.012517956084547506	0.007939884	0.017558022199798184
RCAN3	0.00887199	0.012388762868609317	0.015033301617507136	0.027721976697468863	0.022664835164835164	0.012461059190031152	0.002311757	0.010446591799425437	0.019178454842219805	0.007918263	0.005423373	0.011418169783220255
SRRM1	0.014457439896036386	0.017537189	0.027477027822570325	0.038857806	0.018606539	0.01500038	0.015069516572823849	0.018301181865417446	0.040123622	0.022833783	0.018665892739853668	0.017465037
CLIC4	0.005419327	0.008260972	0.020335536349771224	0.010531296140700074	0.006056841	0.005624662	0.007929821	0.009080142	0.007545035	0.001350743	0.004735165	0.009255883
RUNX3	0.008040267	0.015828057				0.000794913		0.000374392			0.009761183	0.022090483619344774
SYF2	0.009333966	0.013315480175556052	0.026284688	0.031785053216103656	0.016301920500223315	0.012582172898847813	0.011272525	0.012455223635347859	0.028461181385633052	0.033470519	0.010124154	0.015878278
RSRP1	0.01	0.042379471228615864	0.030390275111964172	0.055310709563684446	0.038865138	0.064516129	0.009042954	0.030736130321192563	0.033262936	0.034214619	0.030723781	0.058317399617590825
TMEM50A	0.004933586	0.012993441405766613	0.011930626311057837	0.017670373224705493	0.005623921	0.005884516	0.012413679710621506	0.007379797	0.014304242	0.011047632	0.008870531	0.008395634
TMEM57	0.005300958	0.016723054615756405	0.012144609321590864	0.024802154	0.028103518	0.008219882	0.009387079	0.006694266	0.025246614278548737	0.017039989006458707	0.006290649	0.021570461673911846
LDLRAP1	0.009741397	0.00886918	0.012744811458637826	0.012987012987012988	0.014980427582053599	0.008197914	0.012033288349077824	0.009864308	0.014776409591704473	0.017964071856287425	0.011869149860079128	0.009378293
RP1-317E23.7	0.018918919		1	0.001972387	0.002262443		0.000862813				0.009433962	0.001680672
AUNIP	0.035914179	0.035991531	0.11006781429316641	0.052631579	0.065353782	0.042756424835114853	0.053836371	0.032152588555858314	0.072285029	0.063548788	0.021112255406797117	0.032640049
STMN1	0.008481426	0.007663776	0.008946618	0.010541082629010006	0.009697113	0.006057275	0.00652342	0.006844011	0.011498113454450285	0.007881997	0.009213417	0.00796226
ZNF593	0.010369858278603527	0.010718789407313998	0.023481106	0.018150644	0.018876828692779613	0.019352549404956874	0.019650778	0.015256838494177125	0.020238917958337446	0.026777807	0.010782847170281724	0.014735887553842666
RP11-231P20.2	0.027983539094650206	0.034793814	0.029829545454545456	0.049879324	0.039539899352983465	0.062536873	0.025307302964569775	0.040346908	0.030234315948601664	0.035238095238095235	0.021295876755777075	0.047516198704103674
CEP85	0.010732019862245715	0.026227141	0.017551557700745943	0.047530952	0.029486293	0.027399713	0.026141992294991746	0.015406314419008355	0.043586344	0.004396985	0.016685627607129314	0.030891808778305843
SH3BGRL3	0.006009237	0.007834316	0.009120648	0.010346785929790934	0.011445953149989025	0.007215551	0.007766721	0.003979534	0.009147193	0.010943031863533955	0.009435096	0.009079272
DHDDS	1	0.002702703	0.000913242	0.025709694697375468	0.002770083	0.039113623	0.004716981	0.018546556	0.028901734104046242	0.013969732246798603	0.015238095238095238	0.00152439
HMGN2	0.006845364	0.007618842	0.006973129	0.012905892486544921	0.006770042	0.006252995	0.006292399	0.00557386	0.012167692072752498	0.007828485	0.007767202	0.008691561
ARID1A	0.013716063	0.039388078	0.054043768	0.059260546552548116	0.038858090254390965	0.043739748	0.032468061	0.026135288552507095	0.059361097	0.0421875	0.027495769881556685	0.038442534
SFN	0.011316585501898612	0.012425725270884307	0.018213595	0.020178976	0.016700229741611596	0.019860683149086556	0.013752224211773027	0.014293742517164709	0.019614270884554443	0.016774764428462503	0.014676191252229496	0.012783653650688552
GPN2	0.004602235	0.005190311	0.00686378	0.00789266	0.016651248843663275	0.000759878	0.005645965	0.007320644	0.000928505	0.009414534	0.000940734	0.002081888
GPATCH3	0.006521739	0.022198731501057084	0.021264689423614997	0.014973262032085561	0.009188361	0.00113701	0.015945330296127564	0.003115265	0.021963824289405683	0.02582728	0.004830918	0.028197381671701913
NUDC	0.010094882185930259	0.016345632121540967	0.017726798748696558	0.014497462943984803	0.018520752895752897	0.012618096506245641	0.014459609000368868	0.015253538546104164	0.015155984117980715	0.02215123	0.013194708300231426	0.013266466454791964
KDF1	0.026183757	0.044817574	0.063523921		0.065588287	0.053086963	0.034405906	0.039271047		0.064729516	0.026315789	0.030930843303180626
TRNP1	0.003031324	0.018915969443433975		0.001782531	0.004251817		0.003836317	0.001303781			0.000582411	0.007998915
SLC9A1	0.003982301	0.010538922155688623	0.007583682	0.013590530469092503	0.024273902904388384	0.0002035	0.008996432	0.002987507	0.009695291	0.019828752	0.004889976	0.008429459
TMEM222	0.003089598	0.004280822	0.000992063	0.006478009	0.006118547	0.001611604	0.002855103	0.001191185	0.009108653	0.001049318	0.010692464358452138	0.01228609
SYTL1	0.002030457	0.005714286	0.00151699	0.005376344	0.001683907	0.001836547	0.003397159	0.00456621	0.002941176	0.006427916	0.004678363	0.001030928
MAP3K6	0.020608439646712464	0.010810810810810811	0.006481481	0.027225130890052355	0.011363636363636364	0.001659751	0.010064043915827997	0.005844535	0.013898541	0.008741259	0.013404825737265416	0.009669621
WASF2	0.007149994	0.017057765893688626	0.024213846	0.031940489	0.020114185331576637	0.018227360308285163	0.015412254160363086	0.010110987392694228	0.032094985	0.025256063790745003	0.009918771	0.016559255281059792
RP1-159A19.3	0.007874016		0.012158055	0.005952381				0.007007007	0.004444444	0.005747126		0.009433962
IFI6	0.002879079	0.000997009	0.004510232	0.008452536	0.0034941	0.003193431	0.001557412	0.003409547	0.004784689	0.003189305	0.003783816	0.000677507
FAM76A	0.011698880976602238	0.013112491373360938	0.000658328	0.038428693	0.011037527593818985	0.029324055666003976	0.001342282	0.005258126	0.025362318840579712	0.014074253821887891	0.004024145	0.037319762510602206
STX12	0.00234055		0.002730748	0.010588235294117647	0.002380952	0.000235349	0.002409639	0.000867303	0.009150327	0.013020833333333334	0.003623188	0.001769912
PPP1R8	0.008298755	0.023398542	0.04969352	0.034285714	0.023237391074729337	0.014371812702828002	0.011111111111111112	0.014364174	0.023595793793280327	0.024012638	0.015360063834031518	0.023815755
RPA2	0.012899742005159897	0.013778484	0.025342960288808666	0.028772238084779266	0.014699299	0.022341784	0.014254624591947769	0.009896029	0.020578455361064056	0.032535958772402125	0.015354135710747894	0.023121387283236993
DNAJC8	0.007653093	0.010426711668273867	0.013555544	0.011440951765555513	0.010325174688683296	0.00614509	0.006689949	0.010395687714725743	0.013250517598343685	0.014587299809609138	0.009359688	0.008861685
ATPIF1	0.006431597	0.008181555	0.011232715928629526	0.008262478	0.008731608	0.003134705	0.007551048	0.004887063	0.008885094	0.009815777	0.005294869	0.008893946
SESN2	0.032885145	0.038571115	0.044102564	0.050603648	0.049299793	0.040574982	0.042860129625757894	0.045774739	0.044629349	0.052568339	0.037997847	0.03697169
PHACTR4	0.022485946283572766	0.029390657	0.040061279203370354	0.048915876	0.034565232	0.028659317	0.023046302116069558	0.016566777460807664	0.05211013	0.035004916420845626	0.026353584862646755	0.029436211405518276
RP1-308E4.1	0.005537099		0.003205128	0.069624153	0.00330033	0.007352941		0.003484321	0.016684045881126174	0.004329004	0.003960396	0.022140221
RCC1	0.012253906	0.013561237462918492	0.022165670871136682	0.022569597	0.021687115	0.018364585346994006	0.014717705	0.015069780391883896	0.025383230931545958	0.026687235	0.012668250197941409	0.011678292115831749
SNHG3	0.039791073	0.049988375	0.035809411	0.047892377	0.038517926162868185	0.036569579	0.025294172148614843	0.018232351	0.045439606	0.025738718144102956	0.040068689	0.045514762
TRNAU1AP	0.013664596273291925	0.006797853	0.00689146	0.026574500768049156	0.006072874	0.033744131	0.004975124	0.006427916	0.020043967412388466	0.003175978	0.004194338	0.014495631453534552
SNHG12	0.04520997	0.039430343	0.071280564	0.050936595166341664	0.049384252	0.036161776	0.028310672378468987	0.05897046	0.056167638798876644	0.049094376	0.043529346	0.045566052507959705
SNORA61	0.005338078		0.001552795					0.002770083	0.004132231	0.001579779	0.002205072	0.007633588
TAF12	0.006093002	0.00897825	0.020898578655745605	0.009782941	0.014544869042507513	0.007488138	0.006699577	0.007874985	0.014885382554331646	0.019248526	0.010180796910654731	0.013655532
RNU11	1				0.00304878		0.002197802					
RNU11	0.002564103				0.002066116		0.00204499		1			
